Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Roman Mendez,FA,0,0,4.83,0,1,0,1,1,1,0,1,1,1.49,8.14,4.52,4.96,0,0,999,10307
J.J. Hoover,FA,0,0,4.89,0,1,0,1,1,1,0,1,0,1.42,7.68,3.5,4.96,0,0,999,9037
Eduardo Paredes,FA,0,0,4.91,0,1,0,1,1,1,0,1,0,1.48,7.96,4.2,4.96,0,0,999,16344
Silvino Bracho,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.41,8.18,3.75,4.97,0,0,999,15051
William Carter,FA,0,0,4.79,0,1,0,1,1,1,0,1,1,1.55,7.38,4.79,4.97,0,0,999,sa829689
Corey Copping,FA,0,0,4.92,0,1,0,1,1,1,0,1,0,1.49,8.34,4.43,4.97,0,0,999,sa875831
Michael Santos,FA,0,0,4.95,0,1,0,1,1,1,0,1,0,1.46,7.31,3.61,4.97,0,0,999,sa736667
Will Latcham,FA,0,0,4.88,0,1,0,1,1,1,0,1,0,1.53,7.59,4.5,4.97,0,0,999,sa3004470
Matt Belisle,FA,0,0,4.91,0,1,0,1,1,1,0,1,0,1.44,6.69,3.15,4.98,0,0,999,1837
Stephen Duncan,FA,0,0,4.87,0,1,0,1,1,1,0,1,0,1.5,8.09,4.48,4.98,0,0,999,sa3004368
Mitchell Osnowitz,FA,0,0,4.86,0,1,0,1,1,1,0,1,1,1.58,8,5.21,4.98,0,0,999,sa833270
Michael Boyle,FA,0,0,4.8,0,1,0,1,1,1,0,1,1,1.49,8.29,4.53,4.98,0,0,999,sa857604
Ty Boyles,FA,0,0,4.76,0,1,0,1,1,1,0,1,1,1.51,8.11,4.63,4.98,0,0,999,sa737945
Donnie Hart,FA,0,0,4.81,0,1,0,1,1,1,0,1,0,1.53,6.07,3.89,4.98,0,0,999,15306
Adam Plutko,FA,0,0,5.05,0,1,0,1,1,1,0,1,0,1.38,7.61,3.01,5.17,0,0,999,15846
Brady Rodgers,FA,0,0,4.88,0,1,0,1,1,1,0,1,0,1.43,7.22,3.47,4.99,0,0,999,13393
Jhonatan German,FA,0,0,4.89,0,1,0,1,1,1,0,1,0,1.5,7.45,4.22,4.99,0,0,999,sa883710
Chance Adams,FA,0,0,4.93,0,1,0,1,1,1,0,1,0,1.44,7.84,3.73,4.99,0,0,999,18135
Ryan Dull,FA,0,0,4.89,0,1,0,1,1,1,0,1,0,1.41,7.98,3.52,4.99,0,0,999,13974
Jefry Valdez,FA,0,0,4.9,0,1,0,1,1,1,0,1,0,1.5,7.04,4.02,4.99,0,0,999,sa887660
Brandon Cunniff,FA,0,0,4.92,0,1,0,1,1,1,0,1,1,1.53,8.03,4.72,4.99,0,0,999,11509
Wladimir Pinto,FA,0,0,4.85,0,1,0,1,1,1,0,1,1,1.51,8.82,5.06,4.99,0,0,999,sa871482
Jose Disla,FA,0,0,4.95,0,1,0,1,1,1,0,1,1,1.51,8.14,4.51,5,0,0,999,sa748874
Jordan Minch,FA,0,0,4.8,0,1,0,1,1,1,0,1,0,1.48,8.05,4.37,5,0,0,999,sa827492
A.J. Schugel,FA,0,0,4.93,0,1,0,1,1,1,0,1,0,1.5,7.13,3.95,5,0,0,999,11432
Shane Carle,FA,0,0,4.92,0,1,0,1,1,1,0,1,0,1.5,7.05,4.04,5,0,0,999,15258
Kevin Jepsen,FA,0,0,4.96,0,1,0,1,1,1,0,1,0,1.5,7.14,3.91,5,0,0,999,6475
Cody Beckman,FA,0,0,4.77,0,1,0,1,1,1,0,1,1,1.55,7.49,4.78,5,0,0,999,sa3004698
Ronald Herrera,FA,0,0,4.96,0,1,0,1,1,1,0,1,0,1.42,6.96,3.15,5,0,0,999,15688
Jack Anderson,FA,0,0,4.85,0,1,0,1,1,1,0,1,0,1.54,6.6,4.29,5.01,0,0,999,sa874072
Bryan Valdez,FA,0,0,4.86,0,1,0,1,1,1,0,1,0,1.46,6.77,3.48,5.01,0,0,999,sa919377
Wei-Chung Wang,FA,0,0,4.84,0,1,0,1,1,1,0,1,0,1.47,7.33,3.87,5.01,0,0,999,14382
Adonis Rosa,FA,0,0,4.94,0,1,0,1,1,1,0,1,0,1.43,7.29,3.38,5.01,0,0,999,17942
Tyler Bashlor,FA,0,0,4.94,0,1,0,1,1,1,0,1,0,1.46,8.4,4.24,5.01,0,0,999,15203
Franklyn Soriano,FA,0,0,4.85,0,1,0,1,1,1,0,1,1,1.52,8.02,4.64,5.01,0,0,999,sa875873
William Raiden,FA,0,0,4.98,0,1,0,1,1,1,0,1,0,1.47,7.46,3.85,5.01,0,0,999,sa3008305
Tyler Peyton,FA,0,0,5.04,0,1,0,1,1,1,0,1,0,1.5,7.46,4.1,5.05,0,0,999,sa876105
Jeffrey Ames,FA,0,0,5.07,0,1,0,1,1,1,0,1,1,1.51,8.9,4.71,5.03,0,0,999,sa503692
Mickey Jannis,FA,0,0,5.09,0,1,0,1,1,1,0,1,0,1.48,6.63,3.63,5.22,0,0,999,11071
Gabriel Valdez,FA,0,0,4.99,0,1,0,1,1,1,0,1,0,1.48,7.9,4.14,5.02,0,0,999,sa828365
Alexander Katz,FA,0,0,4.82,0,1,0,1,1,1,0,1,1,1.54,7.33,4.57,5.02,0,0,999,sa827486
Zachary Ryan,FA,0,0,4.89,0,1,0,1,1,1,0,1,1,1.5,8.9,4.91,5.02,0,0,999,sa873262
Jose Mesa,FA,0,0,4.98,0,1,0,1,1,1,0,1,0,1.51,7.38,4.2,5.02,0,0,999,sa658593
Ryan Valdes,FA,0,0,4.94,0,1,0,1,1,1,0,1,1,1.52,8.11,4.71,5.01,0,0,999,sa3004486
Luis Amaya,FA,0,0,4.83,0,1,0,1,1,1,0,1,1,1.51,8.44,4.78,5.04,0,0,999,sa872809
Andrew Beckwith,FA,0,0,4.98,0,1,0,1,1,1,0,1,0,1.5,7,4.1,5.04,0,0,999,sa3004206
Manuel Rondon,FA,0,0,4.8,0,1,0,1,1,1,0,1,1,1.54,7.54,4.67,5.04,0,0,999,sa737083
Patrick Dayton,FA,0,0,4.83,0,1,0,1,1,1,0,1,0,1.54,7.03,4.46,5.04,0,0,999,sa3004482
Fernando Salas,FA,0,0,4.99,0,1,0,1,1,1,0,1,0,1.46,6.68,3.33,5.04,0,0,999,4971
Nick Goody,FA,0,0,4.91,0,1,0,1,1,1,0,1,0,1.43,8.63,4.1,5.05,0,0,999,13685
Zac Curtis,FA,0,0,4.81,0,1,0,1,1,1,0,1,1,1.55,8.71,5.37,5.05,0,0,999,16684
Robbie Ross Jr.,FA,0,0,5.03,0,1,0,1,1,1,0,1,0,1.48,6.9,3.58,4.99,0,0,999,6819
Cameron Gann,FA,0,0,4.97,0,1,0,1,1,1,0,1,1,1.52,8.42,4.78,5.05,0,0,999,sa875845
Michael Blazek,FA,0,0,4.95,0,1,0,1,1,1,0,1,0,1.43,8.3,3.89,5.06,0,0,999,9654
Nick Kingham,FA,0,0,5.05,0,1,0,1,1,1,0,1,0,1.43,7.44,3.27,5.06,0,0,999,11694
Hunter Martin,FA,0,0,4.99,0,1,0,1,1,1,0,1,1,1.54,7.88,4.68,5.06,0,0,999,sa873266
Josh Smoker,FA,0,0,4.87,0,1,0,1,1,1,0,1,1,1.52,7.78,4.54,5.06,0,0,999,10285
Ryan Buchter,FA,0,0,4.96,0,1,0,1,1,1,0,1,1,1.48,8.57,4.51,5.24,0,0,999,9456
Daniel Dopico,FA,0,0,4.87,0,1,0,1,1,1,0,1,1,1.6,8.51,5.75,5.06,0,0,999,sa875346
Luis Ramirez,FA,0,0,4.93,0,1,0,1,1,1,0,1,1,1.52,7.65,4.54,5.07,0,0,999,sa917821
Alberto Guerrero,FA,0,0,4.97,0,1,0,1,1,1,0,1,0,1.47,7.34,3.93,5.07,0,0,999,sa872514
Franklyn Kilome,FA,0,0,4.94,0,1,0,1,1,1,0,1,0,1.49,8.2,4.49,5.07,0,0,999,17861
Adam Warren,FA,0,0,4.98,0,1,0,1,1,1,0,1,0,1.5,7.61,4.13,5.07,0,0,999,9029
Robinson Leyer,FA,0,0,4.96,0,1,0,1,1,1,0,1,1,1.52,8.95,5.1,5.08,0,0,999,14399
Angel German,FA,0,0,4.98,0,1,0,1,1,1,0,1,1,1.54,8.44,4.95,5.08,0,0,999,sa739256
Mauricio Cabrera,FA,0,0,4.95,0,1,0,1,1,1,0,1,1,1.57,8.69,5.53,5.23,0,0,999,12975
Chad Sobotka,FA,0,0,5,0,1,0,1,1,1,0,1,1,1.52,7.79,4.54,5.08,0,0,999,17470
Walker Sheller,FA,0,0,5,0,1,0,1,1,1,0,1,0,1.53,7.49,4.45,5.08,0,0,999,sa918177
Luis Carrasco,FA,0,0,4.98,0,1,0,1,1,1,0,1,1,1.59,8.35,5.41,5.08,0,0,999,sa827249
Michael Shawaryn,FA,0,0,4.98,0,1,0,1,1,1,0,1,1,1.53,8.27,4.87,5.09,0,0,999,19495
Rob Whalen,FA,0,0,5.02,0,1,0,1,1,1,0,1,0,1.53,6.84,4.13,5.09,0,0,999,14165
Santiago Casilla,FA,0,0,5.1,0,1,0,1,1,1,0,1,0,1.52,7.52,4.3,5.09,0,0,999,2873
Walter Borkovich,FA,0,0,5.07,0,1,0,1,1,1,0,1,0,1.49,7.12,3.78,5.09,0,0,999,sa3004801
Jimmy Yacabonis,FA,0,0,5.05,0,1,0,1,1,1,0,1,0,1.49,7.23,3.9,5.1,0,0,999,15157
Benjamin Bracewell,FA,0,0,5,0,1,0,1,1,1,0,1,0,1.46,7.36,3.74,5.1,0,0,999,sa837103
Carson LaRue,FA,0,0,5.05,0,1,0,1,1,1,0,1,0,1.45,7.39,3.59,5.11,0,0,999,sa918324
Josh Lucas,FA,0,0,5.05,0,1,0,1,1,1,0,1,0,1.52,7.17,4.18,5.11,0,0,999,11686
Jesus Tona,FA,0,0,5.01,0,1,0,1,1,1,0,1,1,1.51,8.09,4.56,5.11,0,0,999,sa872807
Nick Rumbelow,FA,0,0,5.11,0,1,0,1,1,1,0,1,0,1.49,7.44,3.94,5.11,0,0,999,14867
Justin Ferrell,FA,0,0,5.02,0,1,0,1,1,1,0,1,1,1.55,7.96,4.87,5.12,0,0,999,sa829707
Chris Hatcher,FA,0,0,5.08,0,1,0,1,1,1,0,1,0,1.47,7.61,3.83,5.12,0,0,999,3299
Paul Voelker,FA,0,0,5.03,0,1,0,1,1,1,0,1,0,1.51,7.68,4.35,5.12,0,0,999,sa829176
Harrison Musgrave,FA,0,0,4.95,0,1,0,1,1,1,0,1,0,1.52,7.59,4.4,5.12,0,0,999,16532
Javy Guerra,FA,0,0,5.26,0,1,0,1,1,1,0,1,0,1.47,6.77,3.36,5.26,0,0,999,7407
Yoel Espinal,FA,0,0,4.98,0,1,0,1,1,1,0,1,1,1.54,8.37,5.02,5.13,0,0,999,sa597725
Eric Stout,FA,0,0,4.87,0,1,0,1,1,1,0,1,1,1.51,8.2,4.8,5.13,0,0,999,16873
Raffi Vizcaino,FA,0,0,5.02,0,1,0,1,1,1,0,1,1,1.55,8.08,4.94,5.14,0,0,999,sa736742
Yeudy Garcia,FA,0,0,5.08,0,1,0,1,1,1,0,1,0,1.54,7.53,4.48,5.14,0,0,999,sa828169
Rookie Davis,FA,0,0,5.14,0,1,0,1,1,1,0,1,0,1.48,7.4,3.78,5.14,0,0,999,14962
Shea Spitzbarth,FA,0,0,4.95,0,1,0,1,1,1,0,1,0,1.49,7.56,4.16,5.04,0,0,999,18475
Brian Johnson,FA,0,0,5.03,0,1,0,1,1,1,0,1,0,1.48,6.82,3.66,5.14,0,0,999,14272
Miguel Socolovich,FA,0,0,5.09,0,1,0,1,1,1,0,1,0,1.47,6.71,3.52,5.15,0,0,999,6697
Brandon Cumpton,FA,0,0,5.11,0,1,0,1,1,1,0,1,0,1.53,6.75,3.98,5.15,0,0,999,11366
Oddy Nunez,FA,0,0,4.84,0,1,0,1,1,1,0,1,1,1.62,7.79,5.61,5.15,0,0,999,sa874248
Brian Shaffer,FA,0,0,4.69,0,1,0,1,1,1,0,1,0,1.38,7.46,3.36,4.91,0,0,999,sa915633
Brandon Leibrandt,FA,0,0,4.92,0,1,0,1,1,1,0,1,0,1.45,6.96,3.61,5.16,0,0,999,16135
Luis Mora,FA,0,0,4.97,0,1,0,1,1,1,0,1,1,1.62,8.6,5.9,5.16,0,0,999,sa828591
Adam Lau,FA,0,0,5.07,0,1,0,1,1,1,0,1,0,1.51,7.8,4.45,5.16,0,0,999,sa876250
Sal Mendez,FA,0,0,4.9,0,1,0,1,1,1,0,1,0,1.49,7.14,4.08,5.17,0,0,999,sa739012
Jose Meza,FA,0,0,5.02,0,1,0,1,1,1,0,1,1,1.6,7.57,5.25,5.17,0,0,999,sa652174
Kevin McGowan,FA,0,0,5.09,0,1,0,1,1,1,0,1,0,1.46,7.47,3.72,5.17,0,0,999,15215
Wirfin Obispo,FA,0,0,5.03,0,1,0,1,1,1,0,1,1,1.55,7.52,4.69,5.17,0,0,999,sa530473
Chih-Wei Hu,FA,0,0,5.09,0,1,0,1,1,1,0,1,0,1.44,7.67,3.69,5.17,0,0,999,16419
Edward Paredes,FA,0,0,5.01,0,1,0,1,1,1,0,1,0,1.47,7.43,3.86,5.17,0,0,999,4168
Merandy Gonzalez,FA,0,0,5.09,0,1,0,1,1,1,0,1,1,1.56,7.39,4.68,5.17,0,0,999,17313
Connor Walsh,FA,0,0,5.11,0,1,0,1,1,1,0,1,1,1.52,8.2,4.62,5.33,0,0,999,sa829031
William Martin,FA,0,0,4.89,0,1,0,1,1,1,0,1,0,1.45,7.6,3.88,5.06,0,0,999,sa3009929
Matt Koch,FA,0,0,5.12,0,1,0,1,1,1,0,1,0,1.44,6.64,3.12,5.18,0,0,999,13420
Bowdien Derby,FA,0,0,5.07,0,1,0,1,1,1,0,1,0,1.44,7.42,3.66,5.19,0,0,999,sa875183
Brock Stewart,FA,0,0,5.1,0,1,0,1,1,1,0,1,0,1.48,7.23,3.75,5.19,0,0,999,16727
Zack Segovia,FA,0,0,5.09,0,1,0,1,1,1,0,1,1,1.56,7.83,4.95,5.19,0,0,999,8742
Parker Bridwell,FA,0,0,5.1,0,1,0,1,1,1,0,1,0,1.47,7.1,3.72,5.2,0,0,999,11502
Dylan Rheault,FA,0,0,5.06,0,1,0,1,1,1,0,1,1,1.57,7.4,4.85,5.2,0,0,999,sa738309
Brett Graves,FA,0,0,5.09,0,1,0,1,1,1,0,1,1,1.59,7.5,4.99,5.2,0,0,999,16218
Gerardo Sanchez,FA,0,0,5.1,0,1,0,1,1,1,0,1,1,1.6,6.68,4.72,5.2,0,0,999,sa503435
Derrick Adams,FA,0,0,5.03,0,1,0,1,1,1,0,1,1,1.57,6.77,4.52,5.21,0,0,999,sa3009933
Jacob Patterson,FA,0,0,4.93,0,1,0,1,1,1,0,1,1,1.56,7.76,4.99,5.22,0,0,999,sa3002777
Julio Pinto,FA,0,0,5.05,0,1,0,1,1,1,0,1,1,1.6,8.12,5.53,5.22,0,0,999,sa736965
Cody Allen,FA,0,0,5.17,0,1,0,1,1,1,0,1,1,1.49,8.86,4.54,5.23,0,0,999,12183
Thomas Windle,FA,0,0,4.94,0,1,0,1,1,1,0,1,1,1.58,7.65,5.17,5.23,0,0,999,sa549785
Patrick Weigel,FA,0,0,4.92,0,1,0,1,1,1,0,1,1,1.54,8.44,5.18,5.13,0,0,999,17792
Jorge Guzman,FA,0,0,4.95,0,1,0,1,1,1,0,1,1,1.5,8.77,4.89,5.13,0,0,999,17505
Bobby Poyner,FA,0,0,4.99,0,1,0,1,1,1,0,1,0,1.41,7.88,3.67,5.23,0,0,999,17987
Garrett Kelly,FA,0,0,5.1,0,1,0,1,1,1,0,1,1,1.56,8.46,5.23,5.23,0,0,999,sa920187
Anderson Polanco,FA,0,0,5.05,0,1,0,1,1,1,0,1,1,1.54,7.84,4.71,5.23,0,0,999,sa596949
Chris Rusin,FA,0,0,5,0,1,0,1,1,1,0,1,0,1.53,5.79,3.8,5.25,0,0,999,9895
George Kontos,FA,0,0,5.24,0,1,0,1,1,1,0,1,0,1.5,6.5,3.5,5.25,0,0,999,9486
Kodi Medeiros,FA,0,0,4.99,0,1,0,1,1,1,0,1,1,1.57,8.33,5.34,5.25,0,0,999,sa828664
Kazuhisa Makita,FA,0,0,5.21,0,1,0,1,1,1,0,1,0,1.45,7.05,3.32,5.25,0,0,999,19757
Robby Scott,FA,0,0,5.01,0,1,0,1,1,1,0,1,1,1.52,8.33,4.81,5.25,0,0,999,13042
Matthew Gorst,FA,0,0,5.15,0,1,0,1,1,1,0,1,0,1.5,7.62,4.23,5.25,0,0,999,sa918262
Sandy Baez,FA,0,0,5.22,0,1,0,1,1,1,0,1,0,1.52,7.47,4.26,5.26,0,0,999,17754
Addison Reed,FA,0,0,5.23,0,1,0,1,1,1,0,1,0,1.44,6.9,3.17,5.26,0,0,999,10586
Josh Fields,FA,0,0,5.21,0,1,0,1,1,1,0,1,0,1.44,7.95,3.64,5.26,0,0,999,5070
Eduardo Del Rosario,FA,0,0,5.17,0,1,0,1,1,1,0,1,1,1.54,7.83,4.66,5.26,0,0,999,sa737089
Wes Robertson,FA,0,0,5.18,0,1,0,1,1,1,0,1,1,1.58,7.41,4.82,5.27,0,0,999,sa3004491
Samuel McWilliams,FA,0,0,5.12,0,1,0,1,1,1,0,1,1,1.56,7.76,4.95,5.27,0,0,999,sa829124
Deck McGuire,FA,0,0,5.25,0,1,0,1,1,1,0,1,0,1.51,7.79,4.31,5.27,0,0,999,11596
Mike Dunn,FA,0,0,5.13,0,1,0,1,1,1,0,1,1,1.53,7.8,4.55,5.28,0,0,999,9948
Warwick Saupold,FA,0,0,5.25,0,1,0,1,1,1,0,1,0,1.53,6.13,3.62,5.28,0,0,999,13211
Louis Coleman,FA,0,0,5.13,0,1,0,1,1,1,0,1,0,1.54,7.08,4.36,5.29,0,0,999,9720
Blaine Boyer,FA,0,0,5.24,0,1,0,1,1,1,0,1,0,1.54,6.47,3.91,5.29,0,0,999,2237
Jacob Sanchez,FA,0,0,5.16,0,1,0,1,1,1,0,1,1,1.59,7.08,4.83,5.29,0,0,999,sa739743
Pedro Araujo,FA,0,0,5.2,0,1,0,1,1,1,0,1,0,1.52,7.73,4.48,5.29,0,0,999,17697
Jesus Pirela,FA,0,0,5.18,0,1,0,1,1,1,0,1,1,1.59,6.91,4.77,5.3,0,0,999,sa504880
Danny Barnes,FA,0,0,5.27,0,1,0,1,1,1,0,1,0,1.48,7.54,4,5.3,0,0,999,11388
Ronnie Williams,FA,0,0,5.16,0,1,0,1,1,1,0,1,1,1.55,7.03,4.51,5.3,0,0,999,sa828702
Luis Rodriguez,FA,0,0,5.17,0,1,0,1,1,1,0,1,1,1.59,6.52,4.63,5.31,0,0,999,sa740428
Carlos Bustamante,FA,0,0,5.2,0,1,0,1,1,1,0,1,1,1.61,7.67,5.3,5.31,0,0,999,sa654744
Phil Hughes,FA,0,0,5.33,0,1,0,1,1,1,0,1,0,1.44,7.43,3.24,5.32,0,0,999,7450
Matthew Hartman,FA,0,0,5.15,0,1,0,1,1,1,0,1,1,1.56,7.56,4.86,5.32,0,0,999,sa3008498
Hector Perez,FA,0,0,5.14,0,1,0,1,1,1,0,1,1,1.62,8.41,5.78,5.32,0,0,999,18592
Tim Peterson,FA,0,0,5.17,0,1,0,1,1,1,0,1,0,1.43,7.19,3.41,5.33,0,0,999,13946
Jose Fernandez,FA,0,0,5.13,0,1,0,1,1,1,0,1,0,1.5,7.15,4.04,5.33,0,0,999,14733
Thomas Pannone,FA,0,0,5.15,0,1,0,1,1,1,0,1,0,1.44,6.39,3.14,5.33,0,0,999,17281
Matthew Withrow,FA,0,0,5.26,0,1,0,1,1,1,0,1,1,1.54,7.87,4.68,5.33,0,0,999,sa659074
Chris Rowley,FA,0,0,5.27,0,1,0,1,1,1,0,1,0,1.52,6.67,3.9,5.34,0,0,999,18820
Joan Baez,FA,0,0,5.22,0,1,0,1,1,1,0,1,0,1.53,7.45,4.46,5.34,0,0,999,sa828412
Ben Rowen,FA,0,0,5.22,0,1,0,1,1,1,0,1,0,1.44,6.1,2.78,5.24,0,0,999,10983
Edgar Arredondo,FA,0,0,5.27,0,1,0,1,1,1,0,1,0,1.49,6.7,3.7,5.34,0,0,999,sa732750
Daniel Procopio,FA,0,0,5.22,0,1,0,1,1,1,0,1,1,1.58,7.83,5.06,5.34,0,0,999,sa738270
Juan Noriega,FA,0,0,5.21,0,1,0,1,1,1,0,1,1,1.61,7.22,5.15,5.35,0,0,999,sa543294
Yorvin Pantoja,FA,0,0,5.12,0,1,0,1,1,1,0,1,1,1.63,7.62,5.53,5.37,0,0,999,sa873466
Alexander FaGalde,FA,0,0,5.26,0,1,0,1,1,1,0,1,0,1.5,7.49,4.17,5.37,0,0,999,sa3004602
Justin Shafer,FA,0,0,5.31,0,1,0,1,1,1,0,1,0,1.52,7.4,4.26,5.37,0,0,999,16132
Jorge Tavarez,FA,0,0,5.23,0,1,0,1,1,1,0,1,1,1.67,6.99,5.58,5.37,0,0,999,sa872546
Jeffrey Ibarra,FA,0,0,5.13,0,1,0,1,1,1,0,1,1,1.63,6.89,5.22,5.37,0,0,999,sa502106
Jonathan Dziedzic,FA,0,0,5.2,0,1,0,1,1,1,0,1,0,1.53,6.82,4.13,5.38,0,0,999,sa659070
Jake Faria,FA,1,1,4.69,0,12,0,12,12,6,2,12,5,1.39,8.67,3.64,4.68,0,0,999,13699
John Ghyzel,FA,0,0,5.17,0,1,0,1,1,1,0,1,1,1.65,8.09,5.98,5.38,0,0,999,sa3004473
Connor Mitchell,FA,0,0,5.11,0,1,0,1,1,1,0,1,1,1.63,7.75,5.43,5.38,0,0,999,sa3008000
Jordan Martinson,FA,0,0,5.18,0,1,0,1,1,1,0,1,1,1.56,7.73,4.86,5.39,0,0,999,sa3011797
Paul Schwendel,FA,0,0,5.26,0,1,0,1,1,1,0,1,1,1.66,8.03,5.88,5.39,0,0,999,sa621512
Brian Duensing,FA,0,0,5.22,0,1,0,1,1,1,0,1,1,1.6,6.29,4.6,5.41,0,0,999,4064
Junichi Tazawa,FA,0,0,5.37,0,1,0,1,1,1,0,1,0,1.52,7.29,4.03,5.41,0,0,999,4079
Remey Reed,FA,0,0,5.31,0,1,0,1,1,1,0,1,1,1.57,6.92,4.55,5.41,0,0,999,sa918085
Ethan DeCaster,FA,1,1,4.56,0,24,0,24,24,12,3,20,10,1.41,7.57,3.59,4.63,0,0,999,sa3007732
Kyle McGrath,FA,0,0,5.22,0,1,0,1,1,1,0,1,0,1.52,5.96,3.66,5.43,0,0,999,16793
Blake Bivens,FA,0,0,5.32,0,1,0,1,1,1,0,1,1,1.61,6.88,4.92,5.43,0,0,999,sa828880
Luis Perez,FA,0,0,5.27,0,1,0,1,1,1,0,1,1,1.58,6.97,4.78,5.43,0,0,999,sa873758
Jhonleider Salinas,FA,0,0,5.3,0,1,0,1,1,1,0,1,1,1.58,8.08,5.24,5.43,0,0,999,sa873497
Adrian Guzman,FA,0,0,5.18,0,1,0,1,1,1,0,1,1,1.68,6.58,5.52,5.43,0,0,999,sa655012
Connor Strain,FA,0,0,5.26,0,1,0,1,1,1,0,1,1,1.72,7,6.05,5.44,0,0,999,sa3005420
Pat Neshek,FA,0,0,5.41,0,1,0,1,1,1,0,1,0,1.47,5.87,2.91,5.44,0,0,999,4682
Andres Avila,FA,0,0,5.34,0,1,0,1,1,1,0,1,1,1.64,6.58,4.97,5.44,0,0,999,sa541874
Buck Farmer,FA,1,2,4.56,0,30,0,30,30,15,4,28,13,1.42,8.4,3.84,4.62,0,0,999,14814
Jacob Billingsley,FA,0,0,5.31,0,1,0,1,1,1,0,1,1,1.66,7.63,5.79,5.46,0,0,999,sa3008314
Nathanael Santiago,FA,0,0,5.37,0,1,0,1,1,1,0,1,1,1.63,6.79,4.96,5.46,0,0,999,sa869604
Juan Robles,FA,0,0,5.33,0,1,0,1,1,1,0,1,1,1.66,7.27,5.52,5.46,0,0,999,sa873226
Pearson McMahan,FA,0,0,5.31,0,1,0,1,1,1,0,1,1,1.58,7.19,4.85,5.47,0,0,999,sa918461
Tyler Mark,FA,0,0,5.31,0,1,0,1,1,1,0,1,1,1.65,8.14,5.9,5.47,0,0,999,sa875058
Jesus Chavez,FA,0,0,5.19,0,1,0,1,1,1,0,1,1,1.7,7.53,6.11,5.48,0,0,999,sa659414
Derrik Watson,FA,0,0,6.11,0,1,0,1,1,1,0,1,1,1.73,8.13,5.68,5.79,0,0,999,sa3005034
Carlos Sanabria,FA,0,0,5.35,0,1,0,1,1,1,0,1,1,1.6,7.89,5.28,5.49,0,0,999,16634
Kieran Lovegrove,FA,0,0,5.31,0,1,0,1,1,1,0,1,1,1.67,8.25,6.17,5.5,0,0,999,sa657950
Chad Whitmer,FA,0,0,5.4,0,1,0,1,1,1,0,1,1,1.64,6.35,4.93,5.51,0,0,999,sa3004667
Gonzalo Sanudo,FA,0,0,5.4,0,1,0,1,1,1,0,1,1,1.62,7,5.03,5.51,0,0,999,sa601493
Derrick Loop,FA,0,0,5.28,0,1,0,1,1,1,0,1,1,1.66,6.51,5.26,5.51,0,0,999,sa328208
Arturo Barradas,FA,0,0,5.27,0,1,0,1,1,1,0,1,1,1.66,6.44,5.24,5.51,0,0,999,sa328589
Brett Cecil,FA,0,0,5.39,0,1,0,1,1,1,0,1,1,1.6,6.6,4.71,5.51,0,0,999,2660
Salvador Valdez,FA,0,0,5.46,0,1,0,1,1,1,0,1,0,1.61,6.22,4.46,5.52,0,0,999,sa262058
Robert Tyler,FA,0,0,6.22,0,1,0,1,1,1,0,1,1,1.84,7.04,6.12,5.83,0,0,999,sa738415
Akeem Bostick,FA,0,0,5.31,0,1,0,1,1,1,0,1,0,1.52,7.07,4.1,5.42,0,0,999,15979
Salvador Justo,FA,0,0,5.41,0,1,0,1,1,1,0,1,1,1.59,7.59,5.03,5.53,0,0,999,sa737459
Kyle Ryan,FA,0,0,4.14,0,8,0,8,8,4,1,6,3,1.44,7.11,3.84,4.46,0,0,999,11753
Will Gardner,FA,0,0,5.45,0,1,0,1,1,1,0,1,1,1.62,8.06,5.43,5.54,0,0,999,sa3007484
Ryan Shetter,FA,0,0,5.43,0,1,0,1,1,1,0,1,1,1.62,6.17,4.64,5.54,0,0,999,sa3008161
Juan Sandoval,FA,0,0,5.44,0,1,0,1,1,1,0,1,1,1.63,6.16,4.73,5.54,0,0,999,sa202910
Luis De La O,FA,0,0,5.45,0,1,0,1,1,1,0,1,1,1.65,6.63,5.06,5.54,0,0,999,sa508761
William Gilbert,FA,0,0,5.29,0,1,0,1,1,1,0,1,1,1.68,6.82,5.59,5.55,0,0,999,sa918097
Jackson McClelland,FA,0,0,5.49,0,1,0,1,1,1,0,1,1,1.59,7.52,4.88,5.56,0,0,999,sa659000
Zachary Prendergast,FA,0,0,5.52,0,1,0,1,1,1,0,1,1,1.62,6.77,4.82,5.57,0,0,999,sa3005232
Thomas Melgarejo,FA,0,0,5.34,0,1,0,1,1,1,0,1,1,1.65,6.66,5.25,5.57,0,0,999,sa328570
Felipe Gonzalez,FA,0,0,5.44,0,1,0,1,1,1,0,1,1,1.67,7.06,5.54,5.57,0,0,999,sa512503
Matthew Shannon,FA,0,0,5.43,0,1,0,1,1,1,0,1,1,1.69,6.94,5.71,5.57,0,0,999,sa3004087
Mailon Arroyo,FA,0,0,5.5,0,1,0,1,1,1,0,1,1,1.63,6.84,4.96,5.58,0,0,999,sa872457
Felix Tati,FA,0,0,5.49,0,1,0,1,1,1,0,1,1,1.66,7.11,5.44,5.58,0,0,999,sa828538
